time,cart_x,angle,force,cart_vx,angle_vel
20.515000104904175,162,-2.8083483524781205,15,124.99974668077307,-12.752499980638818
20.52999997138977,164,-3.0329314377492054,15,133.3345201386019,-14.972338952933404
20.545000076293945,166,3.0329314377492054,15,133.33240085830087,404.38803023371986
20.561000108718872,167,2.8833404337787547,15,62.499873340386536,-9.349418801014426
20.575999975204468,169,2.677945044588987,15,133.3345201386019,-13.693147828149531
20.591000080108643,170,2.4584012082995983,-15,66.66620042915044,-14.636153393052977
20.60700011253357,172,2.279422598922567,-15,124.99974668077307,-11.186140416702978
20.621999979019165,174,2.09223076656664,-15,133.3345201386019,-12.479566570521552
20.638000011444092,172,1.886766598747877,-15,-124.99974668077307,-12.841484464660622
20.65400004386902,170,1.717874682183299,-15,-124.99974668077307,-10.55572339350125
20.670000076293945,168,1.5522799247268875,-15,-124.99974668077307,-10.349651366857755
20.686000108718872,166,1.3843094251276797,-15,-124.99974668077307,-10.49813494987193
20.700000047683716,164,1.2548260548419161,-15,-142.85776566757494,-9.248852485065727
20.71499991416931,163,1.1731683352727673,-15,-66.66726006930095,-5.443896427182489
20.73099994659424,161,1.049361887023153,-15,-124.99974668077307,-7.73788733432402
20.746999979019165,159,0.9675664738702118,-15,-124.99974668077307,-5.112202961883408
20.763000011444092,156,0.8902751021276822,-15,-187.49962002115961,-4.830700944212827
20.77900004386902,155,0.8117078806503705,-15,-62.499873340386536,-4.910441391038082
20.793999910354614,153,0.7590884461445261,-15,-133.3345201386019,-3.507993524900676
20.80999994277954,151,0.7066142024083045,-15,-124.99974668077307,-3.279633587146419
20.825000047683716,149,0.6805212246672144,-15,-133.33240085830087,-1.7395196838808735
20.83899998664856,147,0.6545707673233914,-15,-142.85776566757494,-1.853612177095137
20.855000019073486,146,0.6545707673233914,-15,-62.499873340386536,0.0
20.871000051498413,144,0.6545707673233914,-15,-124.99974668077307,0.0
20.88599991798401,142,0.6545707673233914,-15,-133.3345201386019,0.0
20.901999950408936,140,0.6805212246672144,-15,-124.99974668077307,1.621900297114045
20.917999982833862,138,0.7066142024083045,-15,-124.99974668077307,1.630807803891656
20.93400001525879,136,0.746456820300409,-15,-124.99974668077307,2.490158571805951
20.950000047683716,134,0.7983844463176208,-15,-124.99974668077307,3.2454700489426975
